angles
0
180
222.4922359
84.9844719
307.4767078
169.9689438
32.46117975
254.9534157
117.4456516
339.9378876
202.4301235
64.9223595
287.4145954
149.9068314
12.39906735
234.8913033
97.38353925
319.8757752
182.3680111
44.8602471
267.352483
129.844719
352.3369549
214.8291909
77.32142685
299.8136628
162.3058987
24.7981347
247.2903706
109.7826066
332.2748425
194.7670785
57.25931445
279.7515504
142.2437863
4.736022299
227.2282582
89.7204942
312.2127301
174.7049661
37.19720205
259.689438
122.1816739
344.6739099
207.1661458
69.6583818
292.1506177
154.6428537
17.13508965
239.6273256
102.1195615
324.6117975
187.1040334
49.5962694
272.0885053
134.5807413
357.0729772
219.5652132
82.05744915
304.5496851
167.041921
29.534157
252.0263929
114.5186289
337.0108648
199.5031008
61.99533675
284.4875727
146.9798086
9.472044597
231.9642805
94.4565165
316.9487524
179.4409884
41.93322435
264.4254603
126.9176962
349.4099322
211.9021681
74.3944041
296.88664
159.378876
21.87111195
244.3633479
106.8555838
329.3478198
191.8400557
54.3322917
276.8245276
139.3167636
1.808999547
224.3012355
86.79347145
309.2857074
171.7779433
34.2701793
256.7624152
119.2546512
341.7468871
204.2391231
66.73135905
289.223595
151.7158309
14.2080669
236.7003028
99.1925388
321.6847747
184.1770107
46.66924665
269.1614826
131.6537185
354.1459545
216.6381904
79.1304264
301.6226623
164.1148983
26.60713425
249.0993702
111.5916061
334.0838421
196.576078
59.068314
281.5605499
144.0527859
6.545021845
229.0372578
91.52949375
314.0217297
176.5139656
39.0062016
261.4984375
123.9906735
346.4829094
208.9751454
71.46738134
293.9596173
156.4518532
18.94408919
241.4363251
103.9285611
326.420797
188.913033
51.40526894
273.8975049
136.3897408
358.8819768
221.3742127
83.86644869
306.3586846
168.8509206
31.34315654
253.8353925
116.3276284
338.8198644
201.3121003
63.80433629
286.2965722
148.7888082
11.28104414
233.7732801
96.26551604
318.757752
181.2499879
43.74222389
266.2344598
128.7266958
351.2189317
213.7111677
76.20340364
298.6956396
161.1878755
23.68011149
246.1723474
108.6645834
331.1568193
193.6490553
56.14129124
278.6335272
141.1257631
3.617999093
226.110235
88.60247099
311.0947069
173.5869429
36.07917884
258.5714148
121.0636507
343.5558867
206.0481226
68.54035859
291.0325945
153.5248305
16.01706644
238.5093024
101.0015383
323.4937743
185.9860102
48.47824619
270.9704821
133.4627181
355.954954
218.44719
80.93942594
303.4316619
165.9238978
28.41613379
250.9083697
113.4006057
335.8928416
198.3850776
60.87731354
283.3695495
145.8617854
8.354021392
230.8462573
93.33849329
315.8307292
178.3229652
40.81520114
263.3074371
125.799673
348.291909
210.7841449
73.27638089
295.7686168
158.2608528
20.75308874
243.2453247
105.7375606
328.2297966
190.7220325
53.21426849
275.7065044
138.1987404
0.690976341
223.1832123
85.67544824
308.1676842
170.6599201
33.15215609
255.644392
118.136628
340.6288639
203.1210999
65.61333584
288.1055718
150.5978077
13.09004369
235.5822796
98.07451559
320.5667515
183.0589875
45.55122344
268.0434594
130.5356953
353.0279313
215.5201672
78.01240319
300.5046391
162.9968751
25.48911104
247.981347
110.4735829
332.9658189
195.4580548
57.95029079
280.4425267
142.9347627
5.42699864
227.9192346
90.41147054
312.9037065
175.3959424
37.88817839
260.3804143
122.8726503
345.3648862
207.8571222
70.34935814
292.8415941
155.33383
17.82606599
240.3183019
102.8105379
325.3027738
187.7950098
50.28724574
272.7794817
135.2717176
357.7639536
220.2561895
82.74842549
305.2406614
167.7328974
30.22513334
252.7173693
115.2096052
337.7018412
200.1940771
62.68631309
285.178549
147.670785
10.16302094
232.6552569
95.14749284
317.6397288
180.1319647
42.62420069
265.1164366
127.6086726
350.1009085
212.5931445
75.08538044
297.5776164
160.0698523
22.56208829
245.0543242
107.5465602
330.0387961
192.5310321
55.02326804
277.515504
140.0077399
2.499975888
224.9922118
87.48444779
309.9766837
172.4689197
34.96115564
257.4533916
119.9456275
342.4378635
204.9300994
67.42233539
289.9145713
152.4068073
14.89904324
237.3912792
99.88351514
322.3757511
184.867987
47.36022299
269.8524589
132.3446949
354.8369308
217.3291668
79.82140274
302.3136387
164.8058746
27.29811059
249.7903465
112.2825825
334.7748184
197.2670544
59.75929034
282.2515263
144.7437622
7.235998187
229.7282341
92.22047009
314.712706
177.204942
39.69717794
262.1894139
124.6816498
347.1738858
209.6661217
72.15835769
294.6505936
157.1428296
19.63506554
242.1273015
104.6195374
327.1117734
189.6040093
52.09624529
274.5884812
137.0807172
359.5729531
222.0651891
84.55742504
307.049661
169.5418969
32.03413289
254.5263688
117.0186048
339.5108407
202.0030767
64.49531264
286.9875486
149.4797845
11.97202049
234.4642564
96.95649239
319.4487283
181.9409643
44.43320024
266.9254362
129.4176721
351.9099081
214.402144
76.89437998
299.3866159
161.8788519
24.37108783
246.8633238
109.3555597
331.8477957
194.3400316
56.83226758
279.3245035
141.8167395
4.308975434
226.8012114
89.29344733
311.7856833
174.2779192
36.77015518
259.2623911
121.7546271
344.246863
206.739099
69.23133493
291.7235709
154.2158068
16.70804278
239.2002787
101.6925147
324.1847506
186.6769866
49.16922253
271.6614585
134.1536944
356.6459304
219.1381663
81.63040228
304.1226382
166.6148742
29.10711013
251.5993461
114.091582
336.583818
199.0760539
61.56828988
284.0605258
146.5527618
9.044997733
231.5372337
94.02946963
316.5217056
179.0139415
41.50617748
263.9984134
126.4906494
348.9828853
211.4751213
73.96735723
296.4595932
158.9518291
21.44406508
243.936301
106.428537
328.9207729
191.4130089
53.90524483
276.3974808
138.8897167
1.381952682
223.8741886
86.36642458
308.8586605
171.3508965
33.84313243
256.3353684
118.8276043
341.3198403
203.8120762
66.30431218
288.7965481
151.2887841
13.78102003
236.273256
98.76549193
321.2577279
183.7499638
46.24219978
268.7344357
131.2266717
353.7189076
216.2111436
78.70337953
301.1956155
163.6878514
26.18008738
248.6723233
111.1645593
333.6567952
196.1490312
58.64126713
281.1335031
143.625739
