254.3450654	0.017848356	1.00E-05	0.372325542
252.2630634	0.001278772	0.0100105	0.015263113
250.8892321	0.020145044	0.020010999	0.011053251
248.849433	0.002972705	0.030011499	0.009182962
247.5033559	0.011764706	0.040011998	0.008071154
246.1681711	0.020843695	0.050012498	0.007308033
244.1855611	0.025538884	0.060012997	0.006752357
242.8770978	0.01440846	0.070013497	0.006318116
240.9340347	0.013856209	0.080013996	0.005968487
239.6515846	-0.004707642	0.090014496	0.00567878
238.3793468	0.002927868	0.100014995	0.005434984
236.4899017	0.002269157	0.110015495	0.005226347
235.2427243	-0.003413272	0.120015994	0.00504528
233.3903758	0.016794162	0.130016494	0.004884866
232.1676051	-0.008736168	0.140016993	0.00474019
230.9544187	0.005995042	0.150017493	0.004613854
229.1523916	-0.005248026	0.160017992	0.004499514
227.9627318	0.014438503	0.170018492	0.004393947
226.1955378	0.01806532	0.180018991	0.004299123
225.0288002	0.015993907	0.190019491	0.004209982
223.8710665	-2.22E-16	0.20001999	0.004130614
222.1511467	0.009335629	0.21002049	0.004054664
221.0155213	0.009011457	0.22002099	0.003986068
219.3283413	0.00617284	0.230021489	0.003921344
218.2142648	-0.016360294	0.240021989	0.003860241
217.1086552	0.020209311	0.250022488	0.003804788
215.4659294	0.018497682	0.260022988	0.003749728
214.381115	0.004737157	0.270023487	0.003701011
212.7691905	0.005397493	0.280023987	0.003654245
211.704653	0.020613374	0.290024486	0.003607691
210.6480849	0.022398013	0.300024986	0.003567249
209.0780018	0.011617186	0.310025485	0.003527599
208.0410118	0.01685908	0.320025985	0.003487947
206.4999329	0.001102941	0.330026484	0.003453215
205.4820404	0.019638504	0.340026984	0.003419978
204.4716556	0.020737011	0.350027483	0.00338674
202.9699944	0.003037835	0.360027983	0.003354313
201.9780586	0.0104453	0.370028482	0.003325997
200.5037336	0.013588691	0.380028982	0.003297681
199.5298003	0.009780962	0.390029481	0.003269363
198.562946	-0.00356366	0.400029981	0.003242346
197.1257882	0.01939488	0.410030481	0.003218589
196.1763339	0.022374594	0.42003098	0.003194832
194.7649626	0.0001844	0.43003148	0.003171075
193.8324931	0.022680601	0.440031979	0.003148314
192.9067042	0.019175544	0.450032479	0.003126584
191.5304078	0.009014032	0.460032978	0.003106824
190.6210433	-0.020300255	0.470033478	0.003087064
189.2690919	0.03245594	0.480033977	0.003067698
188.3757657	0.015209822	0.490034477	0.003048986
187.4887492	0.007277616	0.500034976	0.003030274
186.1699255	0.019239621	0.510035476	0.0030139
185.2984254	0.021031115	0.520035975	0.002997546
184.0026046	-0.006245922	0.530036475	0.002981603
183.146261	0.016481731	0.540036974	0.002966126
182.2958816	0.023575548	0.550037474	0.002950648
181.0313748	0.014288365	0.560037973	0.002935291
180.1956656	0.016985236	0.570038473	0.002921812
178.9529108	-0.001315542	0.580038972	0.002908674
178.1315363	0.020106612	0.590039472	0.002895932
177.3158039	0.028880366	0.600039971	0.00288319
176.1026716	0.030698529	0.610040471	0.002870447
175.3008201	0.030535781	0.620040971	0.002857705
174.1082727	0.053216839	0.63004147	0.002846497
173.319989	0.041331641	0.64004197	0.00283618
172.5370466	0.018332789	0.650042469	0.002825879
171.3725431	0.011240165	0.660042969	0.002815578
170.6027448	0.003758692	0.670043468	0.002805276
169.4577364	0.011353549	0.680043968	0.002794975
168.7007895	0.006725395	0.690044467	0.002784673
167.9489032	0.007821017	0.700044967	0.002774954
166.8304637	0.018797344	0.710045466	0.00276604
166.0910327	0.020104244	0.720045966	0.002757866
164.9910697	0.013996745	0.730046465	0.002749691
164.2638205	-0.013384139	0.740046965	0.002741516
163.541369	-0.007962168	0.750047464	0.002733342
162.4665957	0.00915872	0.760047964	0.002725167
161.7559556	0.031795252	0.770048463	0.002717159
160.6987059	0.017713366	0.780048963	0.00270951
159.9996208	0.018190409	0.790049462	0.00270205
159.3050878	-0.001566728	0.800049962	0.002695656
158.2717368	-0.00157691	0.810050462	0.002689262
157.588412	9.50E-05	0.820050961	0.002682868
156.5716923	0.012894118	0.830051461	0.002676473
155.8993358	0.005686434	0.84005196	0.0026701
155.2313009	0.003560746	0.85005246	0.002663924
154.2372709	-0.002994301	0.860052959	0.002658004
153.5798791	0.017301038	0.870053459	0.002652084
152.6016441	0.006324599	0.880053958	0.002646631
151.9546707	-0.008866431	0.890054458	0.002641831
151.311803	0.034695595	0.900054957	0.002637031
150.3551238	0.005673828	0.910055457	0.002632232
149.7223694	0.009308128	0.920055956	0.002627432
148.780701	0.004834155	0.930056456	0.002622763
148.157849	0.018157745	0.940056955	0.002618332
147.5388999	0.023368251	0.950057455	0.002613901
146.6177236	0.003236246	0.960057954	0.00260947
146.0083906	0.012935511	0.970058454	0.002605039
145.1014888	0.007855911	0.980058953	0.002600636
144.5015736	0.002625182	0.990059453	0.002597145
143.9053713	-0.004769475	1.000059952	0.002593655
143.0179626	0.021252372	1.010060452	0.002590165
142.4309092	0.001444113	1.020060952	0.00258684
141.5570834	0.002536735	1.030061451	0.002583668
140.9789927	0.00592055	1.040061951	0.002580497
140.404436	0.023224824	1.05006245	0.002577325
139.5491644	0.014142576	1.06006295	0.002574153
138.9833175	0.005935434	1.070063449	0.002571115
138.1409786	0.018910957	1.080063949	0.002568843
137.5836664	0.035840437	1.090064448	0.002566572
137.0297201	0.008226735	1.100064948	0.0025643
136.2050524	0.010630758	1.110065447	0.002562029
135.6594029	0.061995615	1.120065947	0.002559999
134.847056	0.141064069	1.130066446	0.002558013
134.3095384	0.162337662	1.140066946	0.002556027
133.7752283	0.110056926	1.150067445	0.002554041
132.9797217	0.067731784	1.160067945	0.002552055
132.4533195	0.036479332	1.170068444	0.002550069
131.6695576	0.023119696	1.180068944	0.002548082
131.1509081	0.020935542	1.190069443	0.002546376
130.6353171	0.027863777	1.200069943	0.002545296
129.8676126	0.021884469	1.210070443	0.002544215
129.3595632	0.021967897	1.220070942	0.002543178
128.6030607	0.009974213	1.230071442	0.002542329
128.1024065	0.00517726	1.240071941	0.002541479
127.6046702	0.011068684	1.250072441	0.00254063
126.8634873	0.02482593	1.26007294	0.00253978
126.3729472	0.01350903	1.27007344	0.002538931
125.6424546	0.013849346	1.280073939	0.002538081
125.1589727	0.017709791	1.290074439	0.002537232
124.6782761	0.015479876	1.300074938	0.002536382
123.9624071	0.018773467	1.310075438	0.002535532
123.488581	-0.000293628	1.320075937	0.002534828
122.7829193	0.031570867	1.330076437	0.002534882
122.3158333	0.014608492	1.340076936	0.002535071
121.8514075	0.015128812	1.350077436	0.002535335
121.1597126	0.016447368	1.360077935	0.002535599
120.7018497	0.009308446	1.370078435	0.002535863
120.0199062	0.020556346	1.380078934	0.002536127
119.568483	0.021011902	1.390079434	0.002536391
119.1196018	0.004692053	1.400079933	0.002536655
118.4510048	-0.006821552	1.410080433	0.002536919
118.0083959	0.010973801	1.420080933	0.002537183
117.3491196	0.023119696	1.430081432	0.002537447
116.9126666	0.006207508	1.440081932	0.002537712
